onset	duration	value	HED
374.686523	0	face-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
375.268555	0	checker-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image
375.334961	0	checker-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image
375.402344	0	checker-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image
375.46875	0	checker-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image
375.535156	0	checker-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image
375.601563	0	checker-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image
376.067383	0	house-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
376.151367	0	house-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
376.234375	0	house-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
376.317383	0	house-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
376.400391	0	house-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
376.484375	0	house-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
377.066406	0	face-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
377.150391	0	face-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
377.233398	0	face-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
377.316406	0	face-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
377.399414	0	face-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
377.483398	0	face-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
378.06543	0	house-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
378.149414	0	house-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
378.232422	0	house-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
378.31543	0	house-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
378.398438	0	house-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
378.481445	0	house-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
379.064453	0	checker-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image
379.130859	0	checker-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image
379.198242	0	checker-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image
379.264648	0	checker-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image
379.331055	0	checker-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image
379.397461	0	checker-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image
379.863281	0	house-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
379.930664	0	house-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
379.99707	0	house-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
380.063477	0	house-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
380.129883	0	house-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
380.196289	0	house-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
380.663086	0	face-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
380.746094	0	face-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
380.829102	0	face-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
380.912109	0	face-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
380.996094	0	face-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
381.079102	0	face-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
381.662109	0	face-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
381.728516	0	face-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
381.794922	0	face-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
381.861328	0	face-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
381.927734	0	face-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
381.995117	0	face-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
382.460938	0	house-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
382.543945	0	house-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
382.626953	0	house-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
382.710938	0	house-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
382.793945	0	house-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
382.876953	0	house-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
383.459961	0	face-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
383.509766	0	face-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
383.55957	0	face-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
383.609375	0	face-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
383.65918	0	face-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
383.726563	0	face-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
384.076172	0	face-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
384.142578	0	face-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
384.208984	0	face-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
384.275391	0	face-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
384.341797	0	face-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
384.40918	0	face-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
384.875	0	checker-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image
384.941406	0	checker-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image
385.007813	0	checker-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image
385.074219	0	checker-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image
385.141602	0	checker-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image
385.208008	0	checker-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image
385.673828	0	house-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
385.756836	0	house-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
385.84082	0	house-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
385.923828	0	house-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
386.006836	0	house-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
386.089844	0	house-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
386.672852	0	house-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
386.755859	0	house-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
386.839844	0	house-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
386.922852	0	house-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
387.005859	0	house-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
387.088867	0	house-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
387.671875	0	checker-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image
387.754883	0	checker-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image
387.837891	0	checker-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image
387.921875	0	checker-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image
388.004883	0	checker-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image
388.087891	0	checker-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image
388.670898	0	house-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
388.753906	0	house-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
388.836914	0	house-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
388.920898	0	house-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
389.003906	0	house-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
389.086914	0	house-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
389.669922	0	face-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
389.736328	0	face-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
389.802734	0	face-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
389.869141	0	face-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
389.936523	0	face-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
390.00293	0	face-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
390.46875	0	face-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
390.535156	0	face-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
390.601563	0	face-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
390.668945	0	face-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
390.735352	0	face-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
390.801758	0	face-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
391.267578	0	house-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
391.334961	0	house-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
391.401367	0	house-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
391.467773	0	house-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
391.53418	0	house-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
391.600586	0	house-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
392.067383	0	house-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
392.133789	0	house-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
392.200195	0	house-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
392.266602	0	house-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
392.333008	0	house-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
392.400391	0	house-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Upward
392.866211	0	house-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
392.949219	0	house-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
393.032227	0	house-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
393.116211	0	house-inverted-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
393.199219	0	house-inverted-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
393.282227	0	house-inverted-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, (Rotated, Downward)
393.865234	0	face-upright-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
393.931641	0	face-upright-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
393.998047	0	face-upright-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
394.064453	0	face-upright-f4	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
394.131836	0	face-upright-f5	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
394.198242	0	face-upright-f6	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, Upward
394.664063	0	face-inverted-f1	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
394.713867	0	face-inverted-f2	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
394.763672	0	face-inverted-f3	Sensory-event, Experimental-stimulus, Visual-presentation, Image, Face, (Rotated, Downward)
